Order_ID,Order_Date,Year,Region,Category,Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount,Shipping_Cost_INR,Customer_Rating,Returned,Sales_INR
ORD100595,2020-12-19 12:03:25,2020,North,Home & Kitchen,Mobile App,Consumer,Net Banking,1,1475.6,0.296,41.39,3.1,0,1287.88
ORD100596,2023-09-21 15:02:19,2023,West,Electronics,Website,Consumer,Net Banking,6,2784.63,0.038,126.31,3.9,0,16059.29
ORD100597,2025-05-15 19:05:38,2025,Central,Sports,Marketplace,Home Office,COD,7,1605.46,0.124,32.24,4.5,0,11544.35
ORD100598,2024-03-10 09:39:48,2024,North,Electronics,Marketplace,Corporate,UPI,4,2053.37,0.255,45.62,2.8,0,6452.34
ORD100599,2020-06-01 15:32:04,2020,North,Home & Kitchen,Marketplace,Home Office,Net Banking,4,1743.17,0.073,160.97,3.8,0,7415.23
ORD100600,2025-09-21 05:49:17,2025,North,Beauty,Marketplace,Corporate,UPI,4,1034.08,0.08,189.38,3.7,0,3753.26
ORD100601,2022-10-17 13:17:46,2022,West,Electronics,Marketplace,Home Office,Debit Card,1,2105.29,0.243,66.95,5.0,1,1622.59
ORD100602,2022-10-27 11:47:54,2022,South,Books,Website,Corporate,COD,5,587.57,0.082,191.15,4.3,0,2985.37
ORD100603,2023-11-28 18:08:08,2023,South,Home & Kitchen,Marketplace,Corporate,UPI,6,2053.39,0.001,238.94,3.2,1,15217.71
ORD100604,2025-09-01 16:04:33,2025,North,Electronics,Mobile App,Home Office,UPI,7,1886.4,0.128,193.5,3.7,0,12356.89
ORD100605,2023-01-28 13:29:33,2023,Central,Beauty,Mobile App,Corporate,COD,7,1142.4,0.004,202.64,5.0,0,7641.24
ORD100606,2023-04-09 07:33:00,2023,East,Beauty,Mobile App,Consumer,UPI,4,851.31,0.273,184.16,4.5,0,2476.22
ORD100607,2024-03-20 13:39:42,2024,West,Beauty,Mobile App,Corporate,Net Banking,7,882.59,0.193,79.44,3.4,0,5228.33
ORD100608,2020-10-14 01:16:46,2020,West,Sports,Mobile App,Corporate,Debit Card,4,1701.27,0.175,109.4,3.8,0,6909.13
ORD100609,2021-02-25 12:20:18,2021,North,Home & Kitchen,Marketplace,Corporate,Credit Card,5,1952.7,0.06,238.84,3.8,0,10824.78
ORD100610,2023-05-18 17:19:55,2023,Central,Sports,Website,Home Office,COD,5,1488.1,0.21,175.47,3.7,0,5907.98
ORD100611,2019-06-13 21:53:15,2019,East,Home & Kitchen,Website,Home Office,COD,7,1993.24,0.203,203.59,2.9,0,10827.0
ORD100612,2021-03-30 04:12:35,2021,West,Beauty,Website,Corporate,Credit Card,6,1121.9,0.018,243.11,3.6,0,7825.81
ORD100613,2024-01-10 04:44:01,2024,South,Electronics,Marketplace,Consumer,UPI,1,2618.34,0.264,80.92,4.9,0,1826.57
ORD100614,2025-10-30 23:37:11,2025,Central,Beauty,Mobile App,Corporate,UPI,1,1083.01,0.174,100.77,3.8,1,1158.89
ORD100615,2022-08-20 19:58:59,2022,Central,Clothing,Mobile App,Home Office,UPI,3,1159.76,0.238,171.86,3.9,0,3023.49
ORD100616,2021-10-18 13:43:58,2021,East,Sports,Mobile App,Consumer,COD,4,1471.01,0.079,35.36,4.1,0,5548.12
ORD100617,2022-01-30 14:27:15,2022,North,Sports,Mobile App,Home Office,Debit Card,5,1581.9,0.037,155.67,5.0,0,8340.59
ORD100618,2023-10-18 22:52:41,2023,Central,Books,Mobile App,Corporate,Net Banking,4,425.87,0.211,207.91,4.0,0,1757.39
ORD100619,2019-03-01 08:52:22,2019,Central,Books,Website,Home Office,Credit Card,4,645.36,0.238,164.3,4.7,0,2216.18
ORD100620,2022-10-10 07:08:18,2022,East,Electronics,Website,Home Office,COD,7,2041.39,0.116,94.99,3.6,0,11368.77
ORD100621,2021-10-19 13:22:09,2021,East,Electronics,Marketplace,Home Office,Net Banking,3,1991.94,0.007,189.3,3.8,0,6424.32
ORD100622,2023-11-27 05:58:46,2023,South,Books,Mobile App,Home Office,Net Banking,4,490.94,0.245,62.13,4.0,0,1738.49
ORD100623,2025-02-14 18:36:05,2025,North,Home & Kitchen,Website,Consumer,Debit Card,4,1630.55,0.062,226.85,3.5,1,6507.56
ORD100624,2025-09-26 00:26:25,2025,Central,Electronics,Mobile App,Corporate,Net Banking,4,2059.0,0.102,52.2,3.9,0,8768.1
ORD100625,2023-04-09 17:47:32,2023,East,Clothing,Mobile App,Consumer,Debit Card,7,1407.45,0.188,219.97,4.6,0,8473.53
ORD100626,2021-07-15 17:00:41,2021,South,Books,Website,Consumer,Credit Card,7,589.03,0.03,139.52,3.5,0,4434.16
ORD100627,2022-02-08 17:13:56,2022,West,Home & Kitchen,Website,Consumer,Debit Card,4,1603.15,0.022,124.3,4.0,0,6429.23
ORD100628,2020-03-27 00:51:39,2020,North,Electronics,Marketplace,Home Office,Credit Card,4,1899.77,0.008,140.15,4.5,0,6973.29
ORD100629,2025-07-20 06:08:59,2025,North,Sports,Website,Corporate,COD,5,1806.75,0.275,74.05,3.5,0,7622.76
ORD100630,2024-12-05 17:29:03,2024,South,Clothing,Website,Home Office,Net Banking,2,1041.3,0.093,130.69,4.7,0,1755.58
ORD100631,2024-12-22 18:49:03,2024,East,Home & Kitchen,Mobile App,Consumer,Net Banking,3,1857.69,0.198,216.94,4.0,0,4984.28
ORD100632,2021-04-18 16:24:12,2021,South,Electronics,Mobile App,Consumer,Net Banking,2,2279.88,0.297,206.21,3.9,0,3439.12
ORD100633,2021-04-03 13:59:53,2021,North,Beauty,Marketplace,Home Office,Debit Card,2,959.2,0.201,65.87,2.7,0,1541.36
ORD100634,2024-12-29 12:05:18,2024,South,Home & Kitchen,Marketplace,Home Office,COD,1,2226.79,0.158,178.15,3.8,0,2081.36
ORD100635,2022-10-23 20:46:37,2022,South,Books,Website,Home Office,Credit Card,5,601.23,0.156,218.5,4.2,1,2599.34
ORD100636,2023-12-07 02:25:32,2023,East,Home & Kitchen,Mobile App,Consumer,Debit Card,1,2313.9,0.113,210.35,5.0,0,2449.72
ORD100637,2022-06-05 23:46:44,2022,East,Clothing,Website,Corporate,UPI,5,1598.02,0.18,123.64,4.4,0,7242.31
ORD100638,2022-02-05 17:17:33,2022,Central,Electronics,Mobile App,Consumer,Credit Card,4,1909.84,0.288,40.58,4.7,0,5417.55
ORD100639,2023-06-04 21:49:48,2023,Central,Clothing,Website,Home Office,Debit Card,3,1147.45,0.236,234.86,3.2,0,3171.49
ORD100640,2024-09-08 23:30:42,2024,South,Home & Kitchen,Website,Consumer,Debit Card,6,1691.33,0.127,117.09,3.9,0,9123.32
ORD100641,2021-05-03 23:43:17,2021,Central,Electronics,Marketplace,Home Office,COD,4,2123.73,0.1,109.41,4.8,0,8146.19
ORD100642,2024-08-30 04:12:02,2024,East,Home & Kitchen,Website,Consumer,Net Banking,6,1897.47,0.265,197.09,3.4,0,9535.55
ORD100643,2020-09-16 04:30:41,2020,North,Books,Mobile App,Consumer,Debit Card,5,482.84,0.041,88.07,4.6,0,2779.37
ORD100644,2021-10-26 15:03:22,2021,South,Sports,Website,Home Office,Debit Card,1,1308.43,0.255,213.64,4.5,0,1243.55
ORD100645,2025-05-21 18:56:27,2025,West,Beauty,Marketplace,Corporate,Net Banking,2,863.79,0.077,46.73,4.2,0,1729.67
ORD100646,2025-09-05 13:58:23,2025,Central,Books,Marketplace,Corporate,Net Banking,4,615.79,0.215,192.96,3.8,0,2033.97
ORD100647,2025-06-19 10:09:26,2025,South,Sports,Mobile App,Corporate,Credit Card,7,1692.7,0.242,242.47,3.4,0,10531.66
ORD100648,2021-03-18 19:24:23,2021,North,Beauty,Marketplace,Consumer,Debit Card,2,1158.18,0.143,249.07,5.0,0,2429.83
ORD100649,2024-11-25 12:47:56,2024,North,Books,Mobile App,Home Office,Debit Card,1,473.73,0.058,233.24,4.4,0,726.7
ORD100650,2025-07-20 15:20:11,2025,North,Electronics,Website,Corporate,UPI,7,2125.36,0.253,221.57,4.2,0,8868.42
ORD100651,2025-11-05 06:58:21,2025,West,Sports,Website,Consumer,COD,7,1920.86,0.11,91.35,3.7,0,12897.62
ORD100652,2019-02-23 10:18:00,2019,East,Clothing,Website,Corporate,Debit Card,2,1468.36,0.096,242.66,4.0,0,3362.44
ORD100653,2024-03-19 04:45:36,2024,East,Sports,Website,Consumer,Credit Card,3,1613.63,0.153,234.14,4.1,0,4229.92
ORD100654,2025-12-22 16:22:01,2025,West,Books,Website,Consumer,Net Banking,5,575.74,0.131,147.56,4.3,0,2858.63
ORD100655,2024-05-08 11:44:47,2024,Central,Home & Kitchen,Website,Corporate,Net Banking,2,1424.76,0.205,118.46,4.5,0,2703.86
ORD100656,2020-08-18 23:51:14,2020,West,Electronics,Mobile App,Consumer,COD,3,2730.98,0.041,54.04,3.5,0,7776.32
ORD100657,2024-05-03 04:19:35,2024,North,Home & Kitchen,Website,Consumer,UPI,3,1969.25,0.131,159.94,3.0,0,5832.17
ORD100658,2019-09-27 00:06:04,2019,East,Home & Kitchen,Mobile App,Corporate,Debit Card,5,1915.95,0.268,184.12,4.1,0,7263.5
ORD100659,2022-05-13 10:23:40,2022,Central,Books,Mobile App,Corporate,UPI,3,575.7,0.011,118.88,2.9,0,2042.66
ORD100660,2023-05-20 15:18:22,2023,West,Books,Marketplace,Consumer,Debit Card,3,531.05,0.137,119.33,3.8,0,1475.46
ORD100661,2022-03-12 16:36:12,2022,South,Beauty,Mobile App,Home Office,Debit Card,3,801.06,0.198,156.13,3.7,0,2023.73
ORD100662,2023-11-24 18:35:20,2023,South,Books,Marketplace,Home Office,Debit Card,6,640.98,0.266,36.11,4.3,0,2928.49
ORD100663,2020-09-06 00:26:26,2020,Central,Home & Kitchen,Mobile App,Consumer,COD,2,1854.47,0.178,240.73,5.0,0,3779.69
ORD100664,2023-03-30 11:59:50,2023,North,Home & Kitchen,Website,Consumer,Debit Card,2,1383.6,0.247,93.78,2.7,0,2394.84
ORD100665,2023-07-07 03:47:19,2023,East,Books,Mobile App,Corporate,Debit Card,2,533.23,0.067,61.0,5.0,0,1254.76
ORD100666,2023-06-08 23:35:20,2023,North,Sports,Mobile App,Home Office,UPI,7,1891.1,0.106,31.21,3.8,1,10666.07
ORD100667,2021-01-09 12:03:15,2021,Central,Beauty,Mobile App,Consumer,Credit Card,7,860.08,0.283,218.52,4.2,0,4212.56
ORD100668,2021-02-19 13:20:05,2021,North,Home & Kitchen,Mobile App,Home Office,COD,4,1759.1,0.266,219.91,3.1,0,5674.45
ORD100669,2020-10-20 22:59:56,2020,North,Sports,Mobile App,Consumer,Debit Card,2,1639.77,0.167,50.97,4.6,0,2886.21
ORD100670,2022-03-26 07:15:14,2022,South,Sports,Website,Consumer,COD,6,1786.38,0.143,63.49,4.0,0,8880.53
ORD100671,2023-02-06 17:12:52,2023,South,Home & Kitchen,Website,Home Office,Debit Card,4,2011.78,0.135,128.54,4.0,0,8169.88
ORD100672,2021-07-15 15:24:33,2021,East,Electronics,Marketplace,Consumer,Debit Card,6,2678.57,0.018,70.85,2.7,0,15987.22
ORD100673,2021-11-13 21:57:34,2021,South,Electronics,Marketplace,Consumer,Debit Card,3,1787.9,0.268,191.88,4.0,1,4296.82
ORD100674,2021-01-02 01:37:25,2021,South,Electronics,Website,Home Office,Debit Card,7,2768.76,0.245,42.77,4.5,0,15835.49
ORD100675,2020-07-13 09:32:23,2020,East,Home & Kitchen,Marketplace,Corporate,UPI,6,2244.88,0.137,150.94,3.8,0,12772.85
ORD100676,2023-08-08 09:53:26,2023,East,Beauty,Marketplace,Corporate,UPI,2,931.98,0.084,114.21,4.8,0,2375.12
ORD100677,2021-01-13 00:58:12,2021,Central,Sports,Website,Home Office,Debit Card,6,1640.41,0.103,132.29,4.7,0,8286.85
ORD100678,2025-01-08 14:48:04,2025,East,Clothing,Marketplace,Corporate,Debit Card,3,1127.16,0.037,123.45,3.6,1,3473.22
ORD100679,2022-12-30 10:05:00,2022,East,Sports,Mobile App,Corporate,Debit Card,3,1494.56,0.217,63.7,5.0,0,3711.96
ORD100680,2020-03-04 15:21:33,2020,West,Beauty,Marketplace,Consumer,Debit Card,2,775.34,0.167,78.46,4.0,1,1541.46
ORD100681,2021-07-24 11:50:45,2021,North,Electronics,Mobile App,Corporate,Credit Card,5,1676.59,0.07,44.26,4.0,0,9371.42
ORD100682,2019-01-20 04:30:41,2019,West,Home & Kitchen,Mobile App,Consumer,Net Banking,2,2321.09,0.187,55.36,4.1,0,3809.27
ORD100683,2019-04-11 02:48:54,2019,Central,Clothing,Website,Home Office,Net Banking,5,1160.29,0.294,245.14,4.0,0,4040.96
ORD100684,2021-05-09 03:33:24,2021,South,Books,Website,Corporate,UPI,5,591.92,0.037,91.55,2.3,0,3528.93
ORD100685,2022-03-07 14:32:35,2022,North,Books,Mobile App,Consumer,Debit Card,6,503.33,0.138,97.55,3.9,0,2890.05
ORD100686,2024-07-31 10:30:16,2024,South,Sports,Marketplace,Home Office,Net Banking,7,1430.76,0.148,57.96,3.1,0,9560.39
ORD100687,2019-12-10 06:38:52,2019,South,Beauty,Marketplace,Consumer,Net Banking,1,871.89,0.05,196.14,5.0,0,1019.5
ORD100688,2024-11-14 22:16:53,2024,East,Home & Kitchen,Marketplace,Consumer,Credit Card,7,1681.7,0.159,233.31,5.0,0,10548.15
ORD100689,2020-08-22 10:33:52,2020,Central,Clothing,Mobile App,Home Office,COD,1,1430.74,0.182,203.75,4.6,0,1463.38
ORD100690,2019-12-20 13:39:30,2019,East,Sports,Mobile App,Home Office,Net Banking,4,1917.77,0.047,164.78,3.8,0,7386.17
ORD100691,2023-11-24 22:13:06,2023,North,Electronics,Mobile App,Home Office,Debit Card,3,2168.65,0.046,208.91,3.3,0,6595.26
ORD100692,2024-06-02 04:51:41,2024,South,Clothing,Marketplace,Corporate,Net Banking,5,1670.93,0.257,118.93,3.6,0,6185.2
ORD100693,2023-03-27 03:44:11,2023,West,Electronics,Website,Home Office,COD,6,2458.03,0.093,219.09,5.0,0,14133.13
ORD100694,2019-10-23 17:45:23,2019,South,Home & Kitchen,Website,Consumer,Credit Card,7,1951.06,0.189,205.67,3.6,0,11968.93
ORD100695,2019-10-22 19:42:28,2019,East,Clothing,Marketplace,Corporate,UPI,3,1144.53,0.188,30.38,2.5,0,3285.05
ORD100696,2021-09-23 23:59:58,2021,West,Clothing,Mobile App,Consumer,Debit Card,7,1019.99,0.252,137.31,4.7,0,6000.88
ORD100697,2022-02-25 17:36:49,2022,South,Home & Kitchen,Mobile App,Corporate,UPI,3,2193.42,0.222,88.22,5.0,1,5789.23
ORD100698,2025-12-27 10:42:07,2025,West,Books,Marketplace,Consumer,COD,2,586.13,0.252,48.97,5.0,0,1040.77
ORD100699,2021-01-02 05:31:28,2021,South,Beauty,Marketplace,Consumer,COD,3,880.13,0.188,216.16,4.7,0,2528.65
ORD100700,2020-05-07 06:17:29,2020,North,Sports,Website,Corporate,Net Banking,4,1794.87,0.135,31.75,4.8,0,7490.23
ORD100701,2025-08-14 17:22:06,2025,South,Books,Mobile App,Home Office,COD,5,506.45,0.118,190.64,4.0,0,2813.75
ORD100702,2020-01-29 12:44:31,2020,East,Books,Mobile App,Corporate,UPI,6,649.54,0.114,247.4,2.7,0,4114.5
ORD100703,2019-03-09 11:38:13,2019,North,Home & Kitchen,Marketplace,Corporate,Net Banking,2,1674.68,0.126,136.04,4.0,0,3411.13
ORD100704,2021-12-16 16:15:48,2021,Central,Books,Marketplace,Corporate,Debit Card,3,691.07,0.039,111.67,4.4,0,2413.15
ORD100705,2021-10-22 03:57:29,2021,East,Books,Mobile App,Corporate,Credit Card,7,493.56,0.127,163.28,3.9,0,3242.83
ORD100706,2023-05-03 20:56:45,2023,North,Books,Marketplace,Consumer,Credit Card,4,454.11,0.117,207.03,3.9,0,1647.68
ORD100707,2025-02-21 11:45:35,2025,Central,Home & Kitchen,Mobile App,Corporate,Debit Card,2,2041.12,0.01,82.86,3.4,0,4150.86
ORD100708,2025-07-12 11:51:56,2025,Central,Clothing,Marketplace,Home Office,Net Banking,7,1091.44,0.083,85.15,3.3,0,7029.76
ORD100709,2021-01-10 07:36:33,2021,North,Beauty,Mobile App,Consumer,UPI,4,1144.93,0.226,163.58,5.0,0,3753.79
ORD100710,2025-11-11 23:29:32,2025,North,Books,Mobile App,Corporate,Net Banking,7,610.81,0.173,236.77,5.0,0,3750.83
ORD100711,2023-06-06 01:57:46,2023,South,Books,Mobile App,Home Office,COD,7,482.34,0.242,95.66,4.0,0,2794.12
ORD100712,2019-06-28 00:02:06,2019,East,Beauty,Marketplace,Corporate,UPI,7,778.37,0.163,112.89,4.2,0,5008.59
ORD100713,2025-07-26 16:03:41,2025,West,Electronics,Mobile App,Consumer,COD,5,2767.89,0.256,248.53,3.4,0,12004.12
ORD100714,2019-12-19 17:19:10,2019,East,Home & Kitchen,Website,Corporate,Net Banking,6,1951.78,0.239,68.77,4.4,0,11260.96
ORD100715,2023-02-13 10:48:41,2023,West,Sports,Website,Home Office,Credit Card,7,1862.33,0.029,46.93,5.0,0,13169.15
ORD100716,2024-07-14 03:01:48,2024,North,Beauty,Mobile App,Consumer,Net Banking,2,729.56,0.293,159.75,3.0,0,1169.95
ORD100717,2020-09-29 13:32:05,2020,West,Home & Kitchen,Marketplace,Corporate,Net Banking,1,2266.14,0.004,35.34,4.3,0,2603.9
ORD100718,2020-11-22 17:39:31,2020,Central,Home & Kitchen,Mobile App,Home Office,Net Banking,3,1864.85,0.179,69.7,4.4,0,4852.94
ORD100719,2022-05-02 02:36:33,2022,East,Electronics,Mobile App,Consumer,UPI,5,2458.79,0.238,166.89,4.3,0,9725.78
ORD100720,2025-03-11 16:10:50,2025,East,Clothing,Marketplace,Corporate,UPI,4,1241.61,0.1,175.09,5.0,0,4670.69
ORD100721,2020-07-25 12:43:21,2020,South,Sports,Mobile App,Home Office,Net Banking,1,1173.79,0.18,142.29,5.0,0,1106.32
ORD100722,2023-08-23 18:52:35,2023,Central,Clothing,Marketplace,Corporate,Credit Card,4,1659.95,0.109,114.42,3.8,0,6420.29
ORD100723,2022-03-02 19:46:51,2022,North,Books,Mobile App,Corporate,Credit Card,2,713.37,0.018,156.76,4.4,0,1862.29
ORD100724,2019-10-13 21:00:27,2019,South,Electronics,Marketplace,Consumer,Debit Card,4,2091.1,0.003,171.54,4.1,0,8858.8
ORD100725,2023-12-23 00:01:38,2023,North,Beauty,Marketplace,Home Office,Net Banking,5,1142.21,0.028,206.77,3.6,0,6598.85
ORD100726,2024-10-28 22:40:35,2024,Central,Home & Kitchen,Mobile App,Corporate,UPI,5,1516.05,0.03,204.41,4.2,0,8946.21
ORD100727,2023-01-11 07:41:39,2023,East,Sports,Website,Home Office,COD,3,1252.61,0.183,176.26,4.4,0,3356.61
ORD100728,2020-03-26 18:24:20,2020,Central,Books,Mobile App,Corporate,Debit Card,3,434.62,0.158,226.73,4.1,0,1451.31
ORD100729,2020-02-03 00:50:06,2020,West,Beauty,Website,Corporate,UPI,5,868.68,0.137,214.37,3.4,0,3924.52
ORD100730,2021-12-18 10:54:05,2021,East,Beauty,Mobile App,Corporate,UPI,6,700.89,0.208,59.31,3.7,0,3633.99
ORD100731,2022-07-18 09:45:15,2022,East,Sports,Website,Home Office,COD,6,1450.59,0.005,240.47,3.7,0,8402.19
ORD100732,2022-11-12 09:13:56,2022,South,Beauty,Mobile App,Home Office,UPI,3,743.5,0.081,226.18,3.5,0,1882.12
ORD100733,2020-09-14 18:49:48,2020,East,Clothing,Mobile App,Consumer,Debit Card,3,1497.33,0.233,100.6,4.2,0,3390.22
ORD100734,2022-07-03 22:59:55,2022,West,Home & Kitchen,Website,Home Office,Net Banking,3,2175.03,0.273,34.44,4.3,0,5390.63
ORD100735,2021-01-24 05:19:39,2021,Central,Clothing,Website,Home Office,Debit Card,4,1466.79,0.132,162.87,4.6,0,5410.54
ORD100736,2023-10-20 19:58:40,2023,East,Home & Kitchen,Mobile App,Consumer,Credit Card,1,1548.49,0.024,126.45,3.4,0,1651.98
ORD100737,2024-07-28 18:54:27,2024,Central,Beauty,Website,Consumer,UPI,4,1054.59,0.24,194.9,3.6,0,3509.27
ORD100738,2023-07-27 06:24:54,2023,Central,Clothing,Marketplace,Home Office,Net Banking,2,1153.39,0.266,145.41,5.0,0,1551.27
ORD100739,2019-01-04 04:31:03,2019,East,Clothing,Marketplace,Home Office,Debit Card,4,1518.03,0.124,46.83,3.9,0,5487.12
ORD100740,2025-12-10 15:49:29,2025,East,Sports,Marketplace,Corporate,UPI,6,1593.1,0.073,83.83,4.0,0,10647.51
ORD100741,2019-03-02 18:00:00,2019,North,Home & Kitchen,Website,Corporate,UPI,7,1713.05,0.013,224.16,3.9,0,12898.16
ORD100742,2025-12-29 12:32:15,2025,South,Clothing,Marketplace,Home Office,Debit Card,4,1034.7,0.177,38.29,4.7,0,2956.22
ORD100743,2019-03-23 05:10:21,2019,Central,Sports,Mobile App,Consumer,UPI,1,1807.7,0.273,192.07,4.8,1,1514.64
ORD100744,2022-08-13 01:41:08,2022,North,Sports,Mobile App,Consumer,Credit Card,2,1900.21,0.203,94.23,4.7,0,3580.51
ORD100745,2019-09-28 20:40:45,2019,South,Sports,Website,Home Office,UPI,1,1674.38,0.095,129.58,4.0,0,1678.93
ORD100746,2019-09-01 07:53:34,2019,West,Sports,Mobile App,Consumer,Net Banking,6,1920.75,0.193,146.82,3.4,0,8710.17
ORD100747,2023-10-13 18:14:09,2023,South,Books,Marketplace,Corporate,Net Banking,7,695.07,0.25,85.02,5.0,0,4796.72
ORD100748,2024-02-04 08:49:09,2024,Central,Beauty,Website,Corporate,Net Banking,4,771.33,0.143,173.43,4.6,0,2737.74
ORD100749,2019-10-30 05:06:39,2019,West,Clothing,Website,Corporate,UPI,2,1497.82,0.246,182.56,3.7,1,2585.33
ORD100750,2025-11-01 08:28:52,2025,North,Books,Mobile App,Consumer,Credit Card,1,518.16,0.118,48.71,4.9,1,482.31
ORD100751,2021-03-30 02:23:12,2021,South,Clothing,Mobile App,Home Office,Credit Card,7,1323.57,0.105,112.26,3.7,1,8016.21
ORD100752,2021-03-24 15:24:50,2021,West,Clothing,Mobile App,Home Office,Net Banking,3,1087.23,0.175,193.76,4.9,0,2891.53
ORD100753,2021-01-29 01:46:35,2021,Central,Sports,Mobile App,Consumer,COD,1,1929.19,0.139,188.76,5.0,0,2021.69
ORD100754,2022-03-24 20:23:52,2022,Central,Books,Website,Corporate,Credit Card,2,632.16,0.293,149.81,3.4,0,1243.55
ORD100755,2020-03-30 13:03:36,2020,Central,Home & Kitchen,Website,Consumer,Net Banking,2,1614.24,0.155,201.09,4.4,0,2838.66
ORD100756,2021-12-21 17:30:56,2021,North,Sports,Website,Consumer,Debit Card,5,1431.46,0.116,53.68,4.5,0,5865.12
ORD100757,2020-06-20 17:05:45,2020,West,Books,Website,Home Office,COD,7,540.3,0.118,56.01,5.0,0,3521.7
ORD100758,2019-05-12 10:15:23,2019,North,Sports,Marketplace,Corporate,UPI,2,1741.72,0.164,174.65,3.5,0,3469.21
ORD100759,2021-07-31 11:47:17,2021,North,Electronics,Marketplace,Corporate,COD,5,2770.09,0.106,182.53,4.9,1,13830.99
ORD100760,2023-09-15 07:23:21,2023,West,Beauty,Mobile App,Home Office,Debit Card,1,834.11,0.217,209.2,4.0,0,916.58
ORD100761,2024-05-04 10:59:03,2024,East,Clothing,Website,Home Office,Credit Card,1,1312.84,0.114,69.83,3.2,0,1221.9
ORD100762,2021-06-22 03:08:51,2021,West,Books,Mobile App,Home Office,UPI,1,591.95,0.115,143.69,3.9,0,699.72
ORD100763,2021-04-07 11:53:25,2021,Central,Electronics,Marketplace,Home Office,COD,7,2125.95,0.185,175.38,4.0,0,12125.1
ORD100764,2024-07-05 18:11:02,2024,North,Books,Website,Corporate,COD,5,565.01,0.018,79.21,3.3,0,3345.57
ORD100765,2023-10-08 02:49:01,2023,East,Clothing,Mobile App,Corporate,UPI,6,1050.58,0.197,143.72,4.2,0,6889.07
ORD100766,2024-10-27 21:34:25,2024,Central,Home & Kitchen,Mobile App,Consumer,Debit Card,1,1516.0,0.151,170.46,4.6,0,1537.63
ORD100767,2025-05-04 23:53:10,2025,East,Clothing,Website,Home Office,Net Banking,1,1261.79,0.136,77.18,4.2,0,1166.75
ORD100768,2024-09-30 01:34:52,2024,East,Sports,Mobile App,Consumer,Debit Card,6,1879.82,0.216,112.62,3.6,0,9504.17
ORD100769,2025-07-21 15:46:32,2025,East,Home & Kitchen,Mobile App,Home Office,UPI,1,1695.86,0.227,77.59,3.9,0,1368.03
ORD100770,2021-11-30 23:57:32,2021,Central,Sports,Mobile App,Home Office,Credit Card,2,1331.08,0.254,228.65,4.0,0,2444.15
ORD100771,2021-10-05 18:44:54,2021,North,Electronics,Marketplace,Consumer,Credit Card,4,2548.86,0.112,82.1,4.1,0,9458.09
ORD100772,2021-04-01 20:53:53,2021,Central,Home & Kitchen,Mobile App,Home Office,Credit Card,5,2289.64,0.098,56.58,4.7,0,10434.94
ORD100773,2020-08-24 05:29:44,2020,Central,Books,Website,Home Office,COD,2,551.38,0.214,37.73,4.2,0,969.79
ORD100774,2024-03-28 23:39:42,2024,Central,Books,Website,Corporate,Credit Card,4,415.1,0.175,39.89,3.1,0,1524.82
ORD100775,2024-01-01 03:17:52,2024,East,Clothing,Mobile App,Corporate,Net Banking,5,1467.03,0.19,72.15,3.6,0,6230.31
ORD100776,2024-08-10 08:26:00,2024,East,Home & Kitchen,Marketplace,Home Office,COD,4,1760.91,0.167,163.81,4.1,0,6200.81
ORD100777,2020-03-03 20:25:39,2020,South,Home & Kitchen,Website,Corporate,Net Banking,3,2016.91,0.232,33.88,4.7,0,5151.15
ORD100778,2022-06-09 15:41:48,2022,South,Beauty,Website,Consumer,Net Banking,1,812.47,0.057,93.08,4.8,0,925.26
ORD100779,2020-07-21 07:51:03,2020,Central,Beauty,Marketplace,Consumer,UPI,4,676.19,0.167,42.8,5.0,1,2448.6
ORD100780,2025-04-01 14:05:41,2025,East,Electronics,Mobile App,Home Office,UPI,6,2066.84,0.047,118.8,4.1,0,12306.0
ORD100781,2020-11-14 12:04:29,2020,West,Sports,Website,Corporate,Net Banking,5,1706.45,0.122,40.69,4.5,0,7827.36
ORD100782,2020-01-03 19:56:06,2020,North,Clothing,Website,Consumer,Net Banking,7,1256.08,0.199,163.66,3.1,1,7207.48
ORD100783,2022-12-27 13:44:59,2022,West,Clothing,Mobile App,Home Office,Net Banking,1,1131.71,0.148,181.45,4.3,0,1226.13
ORD100784,2025-02-24 21:35:42,2025,West,Books,Mobile App,Consumer,Debit Card,1,552.86,0.114,190.89,3.3,0,735.36
ORD100785,2025-05-29 14:36:30,2025,Central,Sports,Mobile App,Consumer,Debit Card,4,1745.69,0.265,79.36,4.0,1,5550.84
ORD100786,2019-09-03 14:51:57,2019,North,Home & Kitchen,Website,Corporate,UPI,2,1468.24,0.232,221.07,5.0,0,2654.97
ORD100787,2021-04-12 23:36:37,2021,East,Books,Mobile App,Consumer,Credit Card,5,621.75,0.158,181.86,4.2,0,3143.6
ORD100788,2020-01-28 09:52:10,2020,East,Home & Kitchen,Marketplace,Corporate,Debit Card,7,2010.67,0.285,42.46,3.4,0,10325.57
ORD100789,2021-02-25 21:43:01,2021,East,Beauty,Website,Home Office,UPI,3,858.52,0.127,126.97,4.3,0,2846.59
ORD100790,2022-09-26 11:52:54,2022,North,Clothing,Mobile App,Home Office,UPI,4,1668.79,0.236,198.91,3.7,0,5847.08
ORD100791,2020-12-18 03:23:46,2020,East,Clothing,Website,Home Office,UPI,5,1614.71,0.05,98.4,3.4,0,7067.6
